,축제명,시도명,시군구명,법정동 코드,법정동 이름,도로명주소 코드,도로명주소,zip_cd,위도,경도,축제일,연,월,일,방문객수
643,횡성더덕축제,강원도,횡성군,4273035024,청일면,4.27E+11,강원도 횡성군 청일면 유동로 17,25254,37.58392059,128.1502908,20200918,2020,9,18,27906
644,안흥찐빵축제,강원도,횡성군,4273032021,안흥면,4.27E+11,강원도 횡성군 안흥면 안흥로 27,25271,37.41281125,128.1561222,20201009,2020,10,9,4014
645,횡성한우축제,강원도,횡성군,4273025022,횡성읍,4.27E+11,강원도 횡성군 횡성읍 문예로 75,25236,37.48902982,127.9759576,20201015,2020,10,15,5887
647,석촌호수벚꽃축제,서울특별시,송파구,1171010100,잠실동,1.17E+11,서울특별시 송파구 석촌호수로 197 (잠실동),5608,37.5066934,127.0989034,20200403,2020,4,3,29962
648,한성백제문화제,서울특별시,송파구,1171011100,방이동,1.17E+11,서울특별시 송파구 올림픽로 424 (방이동),5540,37.52034114,127.1155184,20200923,2020,9,23,9286
649,제23회 전라병영성 축제,전라남도,강진군,4681038024,병영면,4.68E+11,전라남도 강진군 병영면 병영성로 175,59214,34.72004452,126.8171446,20200429,2020,4,29,24275
650,제48회 강진청자축제,전라남도,강진군,4681033022,대구면,4.68E+11,전라남도 강진군 대구면 청자촌길 33,59263,34.50866041,126.8008375,20201008,2020,10,8,19113
651,제5회 강진만 춤추는 갈대축제,전라남도,강진군,4681025025,강진읍,4.68E+11,전라남도 강진군 강진읍 남당로 97-23,59240,34.6259705,126.7724317,20201023,2020,10,23,14207
652,2020 순천 푸드앤아트페스티벌(날짜변경가능),전라남도,순천시,4615010800,석현동,4.62E+11,전라남도 순천시 중앙로 232 (석현동),57938,34.9666776,127.4860721,20200901,2020,9,1,6319
653,제3회 도사동 행복 항꾸네 축제,전라남도,순천시,4615012700,덕월동,4.62E+11,전라남도 순천시 순천만길 27 (덕월동),58026,34.92531333,127.4936554,20200529,2020,5,29,4835
654,제5회 도시농업 어울림 한마당,전라남도,순천시,4615031022,해룡면,4.62E+11,전라남도 순천시 해룡면 매안로 162,58007,34.9366208,127.5481891,20200919,2020,9,19,21437
655,제22회 순천만 갈대축제,전라남도,순천시,4615013100,대대동,4.62E+11,전라남도 순천시 순천만길 513-25 (대대동),58027,34.88553578,127.5096727,20201030,2020,10,30,27797
656,제27회 낙안읍성 민속문화축제,전라남도,순천시,4615038021,낙안면,4.62E+11,전라남도 순천시 낙안면 충민길 30,57918,34.90632579,127.3417663,20201023,2020,10,23,11336
657,제7회 순천시 전통향토음식 축제,전라남도,순천시,4615038021,낙안면,4.62E+11,전라남도 순천시 낙안면 충민길 30,57918,34.90632579,127.3417663,20201023,2020,10,23,21907
658,제5회 도시농업 어울림 한마당,전라남도,순천시,4615031022,해룡면,4.62E+11,전라남도 순천시 해룡면 매안로 162,58007,34.9366208,127.5481891,20200919,2020,9,19,3365
659,제26회 순천시민의 날 행사,전라남도,순천시,4615012600,오천동,4.62E+11,전라남도 순천시 국가정원1호길 47 (오천동),58026,34.92888588,127.4999591,20201015,2020,10,15,29196
660,제9회 웃장 국밥축제,전라남도,순천시,4615012200,동외동,4.62E+11,전라남도 순천시 북문길 40 (동외동),57939,34.95864506,127.4850349,20200908,2020,9,8,26458
661,순천만국가정원 겨울 축제,전라남도,순천시,4615012600,오천동,4.62E+11,전라남도 순천시 국가정원1호길 47 (오천동),58026,34.92888588,127.4999591,20201113,2020,11,13,8239
662,청바지&청소년 “끼” 축제,전라남도,순천시,4615031023,해룡면,4.62E+11,전라남도 순천시 해룡면 기적의도서관길 60,57986,34.94715332,127.527648,20201024,2020,10,24,3404
663,제5회 신대지구 스마트 문화제,전라남도,순천시,4615031022,해룡면,4.62E+11,전라남도 순천시 해룡면 매안로 162,58007,34.9366208,127.5481891,20200926,2020,9,26,26120
664,제5회 순천철도마을축제 및 제3회 순천철도어린이동요제,전라남도,순천시,4615011100,조곡동,4.62E+11,전라남도 순천시 자경1길 13 (조곡동),57955,34.95003795,127.4985767,20200530,2020,5,30,15760
665,제3회 마을공동체 동아리축제,전라남도,순천시,4615011400,연향동,4.62E+11,전라남도 순천시 연향번영길 102 (연향동),57967,34.95113789,127.5183242,20200718,2020,7,18,15268
666,제3회 풍덕동 장미축제,전라남도,순천시,4615011500,풍덕동,4.62E+11,전라남도 순천시 풍덕1길 40 (풍덕동),57961,34.94185866,127.4972968,20200516,2020,5,16,13585
667,2020 순천시민 소망기원 정월대보름행사,전라남도,순천시,4615012600,오천동,4.62E+11,전라남도 순천시 국가정원1호길 47 (오천동),58026,34.92888588,127.4999591,20200208,2020,2,8,12084
668,문화재야행,전라남도,순천시,4615012000,남내동,4.62E+11,전라남도 순천시 중앙로 90-1 (남내동),57942,34.9536946,127.4841518,20200724,2020,7,24,6428
669,2020 동아시아문화도시 개막행사,전라남도,순천시,4615012600,오천동,4.62E+11,전라남도 순천시 국가정원1호길 47 (오천동),58026,34.92888588,127.4999591,20200501,2020,5,1,2776
670,한중일 전통 민속예술한마당,전라남도,순천시,4615012600,오천동,4.62E+11,전라남도 순천시 국가정원1호길 47 (오천동),58026,34.92888588,127.4999591,20200612,2020,6,12,19348
671,한중일 미래예술융합 페스티벌,전라남도,순천시,4615012600,오천동,4.62E+11,전라남도 순천시 국가정원1호길 47 (오천동),58026,34.92888588,127.4999591,20200716,2020,7,16,24547
672,동아시아 청소년 예술제,전라남도,순천시,4615010800,석현동,4.62E+11,전라남도 순천시 중앙로 232 (석현동),57938,34.9666776,127.4860721,20200806,2020,8,6,25895
673,동아시아 그림책 및 웹툰 페스티벌,전라남도,순천시,4615012000,남내동,4.62E+11,전라남도 순천시 중앙로 90-1 (남내동),57942,34.9536946,127.4841518,20200904,2020,9,4,27375
674,한중일 평화포럼 + 한중일 팝뮤직 페스티벌,전라남도,순천시,4615012600,오천동,4.62E+11,전라남도 순천시 국가정원1호길 47 (오천동),58026,34.92888588,127.4999591,20201016,2020,10,16,6855
675,2020 동아시아문화도시 폐막행사,전라남도,순천시,4615010800,석현동,4.62E+11,전라남도 순천시 삼산로 16 (석현동),57938,34.97055686,127.4852365,20201120,2020,11,20,24101
676,2020 대한민국 정원산업박람회,전라남도,순천시,4615012600,오천동,4.62E+11,전라남도 순천시 국가정원1호길 47 (오천동),58026,34.92888588,127.4999591,20201016,2020,10,16,24050
677,제7회 한평정원 페스티벌,전라남도,순천시,4615012600,오천동,4.62E+11,전라남도 순천시 국가정원1호길 47 (오천동),58026,34.92888588,127.4999591,20200925,2020,9,25,27629
678,한중일 전통 민속예술한마당,전라남도,순천시,4615012600,오천동,4.62E+11,전라남도 순천시 국가정원1호길 47 (오천동),58026,34.92888588,127.4999591,20200612,2020,6,12,16025
679,한중일 미래예술융합 페스티벌,전라남도,순천시,4615012600,오천동,4.62E+11,전라남도 순천시 국가정원1호길 47 (오천동),58026,34.92888588,127.4999591,20200716,2020,7,16,16977
680,동아시아 청소년 예술제,전라남도,순천시,4615010800,석현동,4.62E+11,전라남도 순천시 중앙로 232 (석현동),57938,34.9666776,127.4860721,20200806,2020,8,6,4602
681,동아시아 그림책 및 웹툰 페스티벌,전라남도,순천시,4615012000,남내동,4.62E+11,전라남도 순천시 중앙로 90-1 (남내동),57942,34.9536946,127.4841518,20200904,2020,9,4,26454
682,한중일 평화포럼 + 한중일 팝뮤직 페스티벌,전라남도,순천시,4615012600,오천동,4.62E+11,전라남도 순천시 국가정원1호길 47 (오천동),58026,34.92888588,127.4999591,20201016,2020,10,16,19583
683,2020 동아시아문화도시 폐막행사,전라남도,순천시,4615010800,석현동,4.62E+11,전라남도 순천시 삼산로 16 (석현동),57938,34.97055686,127.4852365,20201120,2020,11,20,23262
684,2020 대한민국정원산업박람회,전라남도,순천시,4615012600,오천동,4.62E+11,전라남도 순천시 국가정원1호길 47 (오천동),58026,34.92888588,127.4999591,20201016,2020,10,16,17779
685,순천만국가정원화훼장식 경진대회,전라남도,순천시,4615012600,오천동,4.62E+11,전라남도 순천시 국가정원1호길 47 (오천동),58026,34.92888588,127.4999591,20201023,2020,10,23,14943
686,제23회 보령머드축제,충청남도,보령시,4418011000,신흑동,4.42E+11,충청남도 보령시 대해로 897-15 (신흑동),33487,36.304496,126.517026,20200717,2020,7,17,20727
687,제22회 무창포 신비의 바닷길 축제,충청남도,보령시,4418025028,웅천읍,4.42E+11,충청남도 보령시 웅천읍 열린바다1길 10,33508,36.244576,126.536544,20200918,2020,9,18,7191
688,제21회 만세보령문화제,충청남도,보령시,4418010500,명천동,4.42E+11,충청남도 보령시 성주산로 77 (명천동),33483,36.332811,126.6120001,20201009,2020,10,9,17566
696,익산서동축제,전라북도,익산시,4514040021,금마면,4.51E+11,전라북도 익산시 금마면 고도9길 41-14,54572,36.00153068,127.0570706,20200502,2020,5,2,27816
697,천만송이 국화축제,전라북도,익산시,4514012300,어양동,4.51E+11,전라북도 익산시 하나로 322 (어양동),54567,35.94972951,126.9861274,20201030,2020,10,30,3495
698,보석대축제,전라북도,익산시,4514041032,왕궁면,4.51E+11,전라북도 익산시 왕궁면 호반로 8,54575,35.99061351,127.102548,20200403,2020,4,3,13465
699,제24회 단양온달문화축제,충청북도,단양군,4380033022,영춘면,4.38E+11,충청북도 단양군 영춘면 온달로 23,27020,37.06295564,128.4929221,20201023,2020,10,23,28608
700,제38회 단양소백산철쭉제,충청북도,단양군,4380025034,단양읍,4.38E+11,충청북도 단양군 단양읍 소백산등산길 12,27024,36.9647819,128.4207808,20200528,2020,5,28,1051
706,제11회 푸른 화성 지키기 환경자전거 대행진,경기도,화성시,4159012700,반송동,4.16E+11,경기도 화성시 동탄공원로1길 26-23 (반송동),18436,37.20375726,127.0612119,20200425,2020,4,25,14799
707,제21회 화성 효 마라톤 대회,경기도,화성시,4159025938,향남읍,4.16E+11,경기도 화성시 향남읍 향남로 470,18588,37.13754285,126.9242553,20200509,2020,5,9,23723
708,제13회 봄사랑 가족축제,경기도,화성시,4159013500,산척동,4.16E+11,경기도 화성시 동탄순환대로12길 67 (산척동),18503,37.16666764,127.1012734,20200516,2020,5,16,14504
709,화성뱃놀이축제,경기도,화성시,4159035021,서신면,4.16E+11,경기도 화성시 서신면 당성로 339-9,18554,37.20142534,126.7014343,20200528,2020,5,28,19969
710,2020 화성송산포도축제,경기도,화성시,4159035031,서신면,4.16E+11,경기도 화성시 서신면 궁평항로 1049-24,18556,37.11602854,126.6812741,20200905,2020,9,5,25188
711,정조 효 문화제,경기도,화성시,4159012500,송산동,4.16E+11,경기도 화성시 용주로 136 (송산동),18347,37.21177787,127.0056149,20201010,2020,10,10,10136
712,2020 제9회 평생학습박람회,경기도,화성시,4159025938,향남읍,4.16E+11,경기도 화성시 향남읍 향남로 470,18588,37.13754285,126.9242553,20201017,2020,10,17,17848
713,화성시민 한마을 체육대회,경기도,화성시,4159025938,향남읍,4.16E+11,경기도 화성시 향남읍 향남로 470,18588,37.13754285,126.9242553,20201017,2020,10,17,8871
714,동해무릉제,강원도,동해시,4217010100,천곡동,4.22E+11,강원도 동해시 중앙로 250 (천곡동),25769,37.5230127,129.1143227,20201009,2020,10,9,20192
715,서울장미축제,서울특별시,중랑구,1126010400,묵동,1.13E+11,"서울특별시 중랑구 중랑천로 332 (묵동, 묵동한국아파트)",2003,37.6148099,127.073526,20200515,2020,5,15,8364
716,용마폭포 문화예술축제,서울특별시,중랑구,1126010100,면목동,1.13E+11,서울특별시 중랑구 용마산로 250-12 (면목동),2257,37.573335,127.089125,20201010,2020,10,10,15014
719,의왕철도축제,경기도,의왕시,4143011000,월암동,4.14E+11,경기도 의왕시 왕송못동로 307 (월암동),16107,37.30712099,126.9531474,20200504,2020,5,4,11389
720,의왕백운호수축제,경기도,의왕시,4143010600,학의동,4.14E+11,경기도 의왕시 백운로 526 (학의동),16012,37.38321292,127.0007588,20200919,2020,9,19,13147
723,강감찬축제,서울특별시,관악구,1162010100,봉천동,1.16E+11,서울특별시 관악구 관악로 145,8832,37.47820977,126.9515032,20201016,2020,10,16,26339
734,할미성 대동제,경기도,용인시 처인구,4146110300,삼가동,4.15E+11,경기도 용인시 처인구 중부대로 1199 (삼가동),17019,37.24086706,127.1779688,20201015,2020,10,15,20728
735,포은문화제,경기도,용인시 처인구,4146110300,삼가동,4.15E+11,경기도 용인시 처인구 중부대로 1199 (삼가동),17019,37.24086706,127.1779688,20201011,2020,10,11,4421
771,우산문화제,경상북도,울릉군,4794025024,울릉읍,4.79E+11,경상북도 울릉군 울릉읍 약수터길 48,40225,37.48343755,130.9020734,20200917,2020,9,17,17186
0,블루거제페스티벌,경상남도,거제시,4831010200,장승포동,4.83E+11,경상남도 거제시 장승로 145 (장승포동),53322,34.86717826,128.7233592,20190731,2019,7,31,19691
1,바다로 세계로,경상남도,거제시,4831010900,고현동,4.83E+11,경상남도 거제시 계룡로 125 (고현동),53257,34.88052883,128.6208143,20190801,2019,8,1,26327
8,송년불꽃축제,경상남도,거제시,4831010200,장승포동,4.83E+11,경상남도 거제시 장승로 138 (장승포동),53322,34.8663093,128.7246401,20191231,2019,12,31,25781
9,춘천마임축제,강원도,춘천시,4211011200,효자동,4.21E+11,강원도 춘천시 춘천로 112 (효자동),24336,37.87309646,127.7278377,20190526,2019,5,26,8528
10,정월대보름축제,강원도,춘천시,4211012300,퇴계동,4.21E+11,강원도 춘천시 퇴계농공로 40 (퇴계동),24420,37.849584,127.7436448,20190219,2019,2,19,18687
12,춘천가족음악축제,강원도,춘천시,4211012100,온의동,4.21E+11,강원도 춘천시 방송길 109 (온의동),24363,37.86760654,127.7216035,20190921,2019,9,21,23773
13,김유정문학제,강원도,춘천시,4211033024,신동면,4.21E+11,강원도 춘천시 신동면 김유정로 1430-14,24412,37.81831318,127.717698,20191001,2019,10,1,8583
14,옹진군 해넘이 및 제야의 밤,인천광역시,옹진군,2872031024,북도면,2.87E+11,인천광역시 옹진군 북도면 장봉로 193,23112,37.53014696,126.372272,20191231,2019,12,31,10155
15,국사봉 해맞이행사,인천광역시,옹진군,2872036022,영흥면,2.87E+11,인천광역시 옹진군 영흥면 영흥북로231번길 3,23118,37.27012096,126.4931449,20191231,2019,12,31,23725
16,거제학동몽돌해변 불꽃축제,경상남도,거제시,4831032028,동부면,4.83E+11,경상남도 거제시 동부면 거제대로 946,53332,34.77438469,128.6408652,20191019,2019,10,19,11827
17,제27회 용문산 영목제,경기도,양평군,4183040033,용문면,4.18E+11,경기도 양평군 용문면 용문산로 655,12510,37.5461701,127.5821614,20191012,2019,10,12,26708
18,간절곶해맞이,울산광역시,울주군,3171031025,서생면,3.17E+11,울산광역시 울주군 서생면 간절곶1길 39-2,45015,35.35903711,129.3606753,20191231,2019,12,31,25919
28,2019 고양호수예술축제,경기도,고양시 일산동구,4128510400,장항동,4.13E+11,경기도 고양시 일산동구 호수로 595 (장항동),10400,37.65384593,126.7687814,20191003,2019,10,3,24871
29,2019 고양행주문화제,경기도,고양시 덕양구,4128112600,행주외동,4.13E+11,경기도 고양시 덕양구 행주로15번길 89 (행주외동),10440,37.59564085,126.8268514,20190525,2019,5,25,3689
30,노루목 봄 페스티벌 <ㅍㅍㅍ페스티벌>,경기도,고양시 일산동구,4128510500,마두동,4.13E+11,경기도 고양시 일산동구 중앙로 1286 (마두동),10409,37.66148641,126.7744561,20190525,2019,5,25,7364
31,신바람난 뮤지엄 페스티벌,경기도,고양시 덕양구,4128112300,화정동,4.13E+11,경기도 고양시 덕양구 화중로 26 (화정동),10503,37.62946909,126.8309509,20190504,2019,5,4,16804
35,제15회 창녕낙동강유채축제,경상남도,창녕군,4874025321,남지읍,4.87E+11,경상남도 창녕군 남지읍 낙동로 483,50359,35.389081,128.477232,20190409,2019,4,9,17902
36,안산국제거리극축제,경기도,안산시 단원구,4127310100,고잔동,4.13E+11,경기도 안산시 단원구 광덕대로 157 (고잔동),15471,37.310742,126.829822,20190504,2019,5,4,11409
37,별빛달빛놀이터,경기도,안산시 단원구,4127310700,초지동,4.13E+11,경기도 안산시 단원구 화정천서로 369 (초지동),15385,37.330422,126.816788,20190517,2019,5,17,19983
38,청소년의달 기념행사 <열정유>,경기도,안산시 단원구,4127310700,초지동,4.13E+11,경기도 안산시 단원구 화정천서로 369 (초지동),15385,37.330422,126.816788,20190519,2019,5,19,7062
40,거제 섬꽃축제,경상남도,거제시,4831034026,거제면,4.83E+11,경상남도 거제시 거제면 거제남서로 3577,53285,34.85656738,128.579596,20191026,2019,10,26,2328
41,금호강 바람소리길 축제,대구광역시,북구,2723011100,산격동,2.72E+11,대구광역시 북구 연암로42길 61,41502,35.90663896,128.6005355,20190928,2019,9,28,9165
42,대구국제패션문화페스티벌,대구광역시,북구,2723010600,침산동,2.72E+11,대구광역시 북구 호암로 51 (침산동),41585,35.88368816,128.5959763,20191012,2019,10,12,13266
49,대구국제오페라축제,대구광역시,북구,2723010200,칠성동2가,2.72E+11,대구광역시 북구 호암로 15 (칠성동2가),41585,35.8834639,128.5922335,20190913,2019,9,13,21193
50,대구국제재즈축제,대구광역시,중구,2711015600,남산동,2.71E+11,대구광역시 중구 중앙대로 273 (남산동),41968,35.8579242,128.5906996,20190919,2019,9,19,23149
51,2019컬러풀대구페스티벌,대구광역시,중구,2711010100,동인동1가,2.71E+11,대구광역시 중구 공평로 88 (동인동1가),41911,35.87155388,128.60122,20190504,2019,5,4,10960
52,국제보디페인팅축제,대구광역시,달서구,2729010200,두류동,2.73E+11,대구광역시 달서구 공원순환로 46 (두류동),42672,35.85086313,128.5576665,20190824,2019,8,24,21262
53,대구국제호러페스티벌,대구광역시,수성구,2726012700,대흥동,2.73E+11,대구광역시 수성구 유니버시아드로 180 (대흥동),42250,35.82976978,128.690163,20190802,2019,8,2,26621
54,대구치맥페스티벌,대구광역시,달서구,2729010200,두류동,2.73E+11,대구광역시 달서구 공원순환로 7 (두류동),42672,35.85074648,128.5616534,20190717,2019,7,17,26321
55,대구포크페스티벌,대구광역시,동구,2714010200,신천동,2.71E+11,대구광역시 동구 동대구로 461 (신천동),41260,35.87142055,128.6248352,20190726,2019,7,26,5037
56,대구약령시한방문화축제,대구광역시,중구,2711013700,남성로,2.71E+11,대구광역시 중구 달구벌대로415길 49 (남성로),41934,35.86851768,128.5899105,20190502,2019,5,2,29597
57,형형색색달구벌관등놀이,대구광역시,남구,2720010300,대명동,2.72E+11,대구광역시 남구 중앙대로51길 11 (대명동),42410,35.85619572,128.5897529,20190427,2019,4,27,25754
58,동아시아보자기페스티벌,대구광역시,북구,2723010600,침산동,2.72E+11,대구광역시 북구 호암로 51 (침산동),41585,35.88368816,128.5959763,20190928,2019,9,28,23259
59,대구국제뮤지컬페스티벌,대구광역시,북구,2723010600,침산동,2.72E+11,대구광역시 북구 호암로 51 (침산동),41585,35.88368816,128.5959763,20190621,2019,6,21,27715
60,제8회 세계인형음악극축제,경상북도,칠곡군,4785025022,왜관읍,4.79E+11,경상북도 칠곡군 왜관읍 관문로1길 32,39872,35.99199957,128.4173003,20190822,2019,8,22,3541
61,제7회 낙동강세계평화문화 대축전,경상북도,칠곡군,4785025625,석적읍,4.79E+11,경상북도 칠곡군 석적읍 석적로 226,39848,36.019199,128.401401,20191011,2019,10,11,19680
71,효문화뿌리축제,대전광역시,중구,3014011900,안영동,3.01E+11,대전광역시 중구 뿌리공원로 47 (안영동),35074,36.2859869,127.3836984,20190927,2019,9,27,10174
73,괴산고추축제,충청북도,괴산군,4376025022,괴산읍,4.38E+11,충청북도 괴산군 괴산읍 임꺽정로 90,28026,36.81574779,127.7875348,20190829,2019,8,29,26934
76,백마권역겨울놀이축제,충청북도,괴산군,4376039024,사리면,4.38E+11,충청북도 괴산군 사리면 사리로 517,28045,36.83880878,127.6510421,20190104,2019,1,4,20496
77,강원아트페어춘천전,강원도,춘천시,4211010700,옥천동,4.21E+11,강원도 춘천시 서부대성로 71,24264,37.8824701,127.731333,20190611,2019,6,11,23724
78,춘천국제고음악제,강원도,춘천시,4211010900,죽림동,4.21E+11,강원도 춘천시 중앙로77번길 35,24354,37.8774474,127.7288095,20190921,2019,9,21,27324
81,제28회 함안낙화놀이,경상남도,함안군,4873031023,함안면,4.87E+11,경상남도 함안군 함안면 괴산4길 25,52051,35.25542023,128.4227474,20190512,2019,5,12,6101
82,무술년 삼칠민속줄다리기,경상남도,함안군,4873025321,칠원읍,4.87E+11,경상남도 함안군 칠원읍 원서로 4,52017,35.30883803,128.5185567,20190329,2019,3,29,24803
83,제32회 함안아라문화제,경상남도,함안군,4873025024,가야읍,4.87E+11,경상남도 함안군 가야읍 함안대로 619,52036,35.28326216,128.4001528,20190426,2019,4,26,5930
90,2019 무한청춘 페스티벌,강원도,춘천시,4211011200,효자동,4.21E+11,강원도 춘천시 효자상길5번길 13 (효자동),24336,37.87261489,127.7293399,20190906,2019,9,6,2557
91,문화의거리 문화한마당,강원도,춘천시,4211011200,효자동,4.21E+11,강원도 춘천시 춘천로 112 (효자동),24336,37.8734185,127.7278377,20190817,2019,8,17,3149
98,거제 옥포대첩 축제,경상남도,거제시,4831010600,옥포동,4.83E+11,경상남도 거제시 팔랑포2길 87,53214,34.90219568,128.7140612,20190614,2019,6,14,17168
100,감물감자축제,충청북도,괴산군,4376031021,감물면,4.38E+11,충청북도 괴산군 감물면 남양동길 38,28006,36.83949451,127.8710463,20190622,2019,6,22,20378
104,마임교실 운영지원,강원도,춘천시,4211011200,효자동,4.21E+11,강원도 춘천시 춘천로 112 (효자동),24336,37.8734185,127.7278377,20190507,2019,5,7,21325
105,전국합창경연대회,강원도,춘천시,4211010200,요선동,4.21E+11,강원도 춘천시 중앙로 40-1 (요선동),24272,37.8785527,127.7260249,20190823,2019,8,23,1392
106,전국관악경연대회,강원도,춘천시,4211010200,요선동,4.21E+11,강원도 춘천시 중앙로 40-1 (요선동),24272,37.8785527,127.7260249,20190820,2019,8,20,29253
107,춘천인음악회,강원도,춘천시,4211012400,석사동,4.21E+11,강원도 춘천시 공지로 111,24389,37.8564737,127.7467644,20190629,2019,6,29,2170
112,금호강 정월대보름 축제,대구광역시,북구,2723011100,산격동,2.72E+11,대구광역시 북구 연암로42길 61,41502,35.90663896,128.6005355,20190219,2019,2,19,25694
113,해맞이 행사,대구광역시,북구,2723012300,구암동,2.72E+11,대구광역시 북구 구암로 238,41472,35.93228847,128.5675195,20190101,2019,1,1,13905
129,제7회 도심 속 바다축제,서울특별시,동작구,1159010100,노량진동,1.16E+11,서울특별시 동작구 노들로 674 (노량진동),6900,37.51482396,126.9379739,20191012,2019,10,12,9589
131,제37회 부곡온천축제,경상남도,창녕군,4874042022,부곡면,4.87E+11,경상남도 창녕군 부곡면 원앙로 184,50365,35.43772692,128.5886091,20190402,2019,4,2,17134
134,여주도자기축제(일자미정),경기도,여주시,4167012000,천송동,4.17E+11,경기도 여주시 신륵사길 7 (천송동),12636,37.30014441,127.6545464,20190427,2019,4,27,1017
135,여주오곡나루축제(일자미정),경기도,여주시,4167012000,천송동,4.17E+11,경기도 여주시 신륵사길 7 (천송동),12636,37.30014441,127.6545464,20191018,2019,10,18,19369
136,성주생명문화축제 성주참외페스티벌,경상북도,성주군,4784025021,성주읍,4.78E+11,경상북도 성주군 성주읍 성밖숲길 30,40023,35.91576102,128.2800492,20190516,2019,5,16,6618
142,대구 글로벌게임문화축제 e-Fun,대구광역시,수성구,2726012700,대흥동,2.73E+11,대구광역시 수성구 알파시티1로 170 (대흥동),42250,35.83541672,128.6817838,20190831,2019,8,31,21457
143,팔공산 산중전통장터 승시,대구광역시,동구,2714013400,도학동,2.71E+11,대구광역시 동구 동화사1길 1 (도학동),41007,35.98450098,128.6987706,20191005,2019,10,5,10530
156,제17회 고양 연등문화축제,경기도,고양시 덕양구,4128112300,화정동,4.13E+11,경기도 고양시 덕양구 화신로260번길 26 (화정동),10500,37.63173966,126.832994,20190501,2019,5,1,22660
165,삼척장미축제,강원도,삼척시,4223012500,정상동,4.22E+11,강원도 삼척시 오십천로 536 (정상동),25928,37.43501045,129.1752024,20190515,2019,5,15,17494
166,삼척비치썸패스터벌,강원도,삼척시,4223010700,갈천동,4.22E+11,강원도 삼척시 테마타운길 19 (갈천동),25909,37.46667271,129.1705322,20190726,2019,7,26,27115
168,삼척동해왕이사부축제,강원도,삼척시,4223010600,교동,4.22E+11,강원도 삼척시 중앙로 296 (교동),25914,37.44988816,129.1656266,20191004,2019,10,4,29841
169,봄내예술제,강원도,춘천시,4211010700,옥천동,4.21E+11,강원도 춘천시 서부대성로 71 (옥천동),24264,37.88252734,127.731333,20190510,2019,5,10,24505
170,김유정추모제,강원도,춘천시,4211033024,신동면,4.21E+11,강원도 춘천시 신동면 김유정로 1430-14,24412,37.81831318,127.717698,20190329,2019,3,29,2679
171,춘천인형극제,강원도,춘천시,4211011900,사농동,4.21E+11,강원도 춘천시 영서로 3017 (사농동),24235,37.9210964,127.7201052,20190928,2019,9,28,28663
172,동작가족한마음축제,서울특별시,동작구,1159010900,신대방동,1.16E+11,서울특별시 동작구 여의대방로20길 33 (신대방동),7062,37.49040892,126.9179572,20191019,2019,10,19,13555
175,삼척평생학습박람회,강원도,삼척시,4223011900,성남동,4.22E+11,강원도 삼척시 엑스포로 45 (성남동),25919,37.43896231,129.160145,20191019,2019,10,19,21324
176,"제9회 낙동강 구포나루 축제(잠정연기, 하반기 예정)",부산광역시,북구,2632010500,구포동,2.63E+11,부산광역시 북구 낙동대로1570번길 33 (구포동),46504,35.19688402,128.9900968,20190517,2019,5,17,17248
179,소양강문화제,강원도,춘천시,4211012300,퇴계동,4.21E+11,강원도 춘천시 퇴계농공로 40 (퇴계동),24420,37.849584,127.7436448,20190926,2019,9,26,17890
180,춘천연극제,강원도,춘천시,4211010700,옥천동,4.21E+11,강원도 춘천시 서부대성로 71 (옥천동),24264,37.88237557,127.731333,20190615,2019,6,15,20994
182,광주 남한산성문화제,경기도,광주시,4161037021,남한산성면,4.16E+11,경기도 광주시 남한산성면 남한산성로792번길 7,12700,37.476835,127.1836325,20190927,2019,9,27,20700
185,보성전어축제,전라남도,보성군,4678039027,회천면,4.68E+11,전라남도 보성군 회천면 우암길 24,59471,34.6700298,127.0890226,20190824,2019,8,24,29104
186,대둔산철쭉제,충청남도,논산시,4423038027,벌곡면,4.42E+11,충청남도 논산시 벌곡면 수락계곡길 248,33028,36.14380913,127.3048094,20190426,2019,4,26,12130
189,양촌곶감축제,충청남도,논산시,4423039027,양촌면,4.42E+11,충청남도 논산시 양촌면 이메길 25,33025,36.13116293,127.2453523,20191214,2019,12,14,22223
191,벌교꼬막축제,전라남도,보성군,4678025338,벌교읍,4.68E+11,전라남도 보성군 벌교읍 벌교천1길 19,59425,34.84476516,127.3464624,20191031,2019,10,31,19775
193,벌교꼬막축제,전라남도,보성군,4678025338,벌교읍,4.68E+11,전라남도 보성군 벌교읍 벌교천1길 19,59425,34.84476516,127.3464624,20191031,2019,10,31,13832
194,보성전어축제,전라남도,보성군,4678039027,회천면,4.68E+11,전라남도 보성군 회천면 우암길 24,59471,34.6700298,127.0890226,20190824,2019,8,24,5718
199,정월대보름 행사,서울특별시,양천구,1147010100,신정동,1.15E+11,서울특별시 양천구 목동서로 363,8094,37.516601,126.863871,20190216,2019,2,16,20986
200,방아다리벗꽃축제,서울특별시,양천구,1147010100,신정동,1.15E+11,서울특별시 양천구 신정로7길 81-4 (신정동),8049,37.51356942,126.8333708,20190406,2019,4,6,15748
212,삼척맹방유채꽃축제,강원도,삼척시,4223031021,근덕면,4.22E+11,강원도 삼척시 근덕면 삼척로 3992-8,25932,37.405447,129.2050939,20190329,2019,3,29,28000
213,황영조 국제 마라톤 대회,강원도,삼척시,4223011900,성남동,4.22E+11,강원도 삼척시 엑스포로 45 (성남동),25919,37.43896231,129.160145,20190428,2019,4,28,18009
