,축제명,시도명,시군구명,법정동 코드,법정동 이름,도로명주소 코드,도로명주소,zip_cd,위도,경도,축제일,연,월,일,방문객수
474,의정부 국제가야금축제,경기도,의정부시,4115010100.0,의정부동,412000000000.0,경기도 의정부시 의정로 1 (의정부동),11622.0,37.733386,127.034128,20200925,2020,9,25,29886
475,예산장터삼국축제,충청남도,예산군,4481025023.0,예산읍,448000000000.0,충청남도 예산군 예산읍 천변로 160,32438.0,36.67611933,126.8479256,20201016,2020,10,16,5724
476,해운대 북극곰축제,부산광역시,해운대구,2635010500.0,우동,264000000000.0,부산광역시 해운대구 해운대해변로 264 (우동),48100.0,35.15910673,129.1602827,20200104,2020,1,4,5915
477,원도심활성화 축제,부산광역시,중구,2611011600.0,대청동1가,261000000000.0,부산광역시 중구 대청동1가 중구로 120,48926.0,35.10619853,129.03235049999998,20200912,2020,9,12,19421
478,부산불꽃축제,부산광역시,수영구,2650010400.0,광안동,265000000000.0,부산광역시 수영구 광안로 64 (광안동),48303.0,35.1543923,129.11884479999998,20201107,2020,11,7,16979
479,부산크리스마스트리축제,부산광역시,중구,2611012400.0,부평동2가,261000000000.0,부산광역시 중구 부평동2가 광복로6번길 3,48980.0,35.09929696,129.0258061,20201101,2020,11,1,13669
480,부산시민의종 타종식,부산광역시,중구,2611013400.0,광복동2가,261000000000.0,부산광역시 중구 용두산길 37-55 (광복동2가),48950.0,35.1009305,129.0324434,20201231,2020,12,31,5580
481,부산항축제,부산광역시,동구,2617010100.0,초량동,262000000000.0,부산광역시 동구 충장대로 206 (초량동),48751.0,35.11774625,129.0491459,20201017,2020,10,17,18620
482,조선통신사 축제,부산광역시,중구,2611013400.0,광복동2가,261000000000.0,부산광역시 중구 용두산길 37-55 (광복동2가),48950.0,35.1009305,129.0324434,20201024,2020,10,24,29022
483,제15회 광릉숲축제,경기도,남양주시,4136025325.0,진접읍,414000000000.0,경기도 남양주시 진접읍 봉선사길 32,12001.0,37.7463984,127.1836293,20200901,2020,9,1,15471
484,제34회 정약용문화제,경기도,남양주시,4136036021.0,조안면,414000000000.0,경기도 남양주시 조안면 다산로747번길 11,12283.0,37.51627447,127.299035,20201001,2020,10,1,12353
485,제17회 추억의 충장축제,광주광역시,동구,2911011800.0,서석동,291000000000.0,광주광역시 동구 서남로 1 (서석동),61466.0,35.1461414,126.92309509999998,20201014,2020,10,14,4804
486,진주남강유등축제,경상남도,진주시,4817010300.0,강남동,482000000000.0,경상남도 진주시 강남로291번길 10 (강남동),52707.0,35.18725548,128.0855326,20201001,2020,10,1,5701
487,개천예술제,경상남도,진주시,4817010800.0,인사동,482000000000.0,경상남도 진주시 서장대로393번길 11-4,52689.0,35.18727536,128.09174240000002,20201003,2020,10,3,13926
488,롤링나이트 2019,서울특별시,강남구,1168010500.0,삼성동,117000000000.0,서울특별시 강남구 영동대로 513 (삼성동),6164.0,37.51182328,127.0591597,20190605,2019,6,5,16009
489,코리아드라마페스티벌,경상남도,진주시,4817010400.0,칠암동,482000000000.0,경상남도 진주시 강남로 215,52722.0,35.18734031,128.0711471,20201001,2020,10,1,8280
490,진주논개제,경상남도,진주시,4817010700.0,남성동,482000000000.0,경상남도 진주시 진양호로 476 (남성동),52689.0,35.19079391,128.0776702,20200502,2020,5,2,24676
491,우륵문화제,충청북도,충주시,4313011800.0,연수동,431000000000.0,충청북도 충주시 예성로 266 (연수동),27371.0,36.98169208,127.9365803,20190926,2019,9,26,5101
492,광양매화축제,전라남도,광양시,4623010600.0,중동,462000000000.0,전라남도 광양시 시청로 33 (중동),57785.0,34.94063056,127.6959675,20200101,2020,1,1,20064
493,백운산국사봉철쭉축제,전라남도,광양시,4623033024.0,옥곡면,462000000000.0,전라남도 광양시 옥곡면 옥진로 665-1,57726.0,34.98936299,127.7001825,20200101,2020,1,1,21429
494,광양전어축제,전라남도,광양시,4623035021.0,진월면,462000000000.0,전라남도 광양시 진월면 망덕길 265,57712.0,34.97164706,127.7587907,20200101,2020,1,1,17802
495,광양숯불구이축제,전라남도,광양시,4623025023.0,광양읍,462000000000.0,전라남도 광양시 광양읍 남등길 6,57739.0,34.9733415,127.5810489,20200101,2020,1,1,2976
496,용전들노래 가을걷이 한마당,광주광역시,북구,2917013600.0,용전동,292000000000.0,광주광역시 북구 용전마을길 42,61042.0,35.23893658,126.8973084,20191026,2019,10,26,11052
497,제21회 용전들노래 정기공연,광주광역시,북구,2917013600.0,용전동,292000000000.0,광주광역시 북구 용전마을길 42,61042.0,35.23893658,126.8973084,20190727,2019,7,27,7302
498,옥정호 꽃걸음 빛바람 축제,전라북도,임실군,4575032027.0,운암면,458000000000.0,전라북도 임실군 운암면 입석1길 59,55904.0,35.63203851,127.1526815,20190427,2019,4,27,18138
499,의견문화제,전라북도,임실군,4575035521.0,오수면,458000000000.0,전라북도 임실군 오수면 충효로 2096-16,55953.0,35.54520247,127.3326779,20190504,2019,5,4,3002
500,섬진강다슬기축제,전라북도,임실군,4575040028.0,덕치면,458000000000.0,전라북도 임실군 덕치면 강운로 11,55941.0,35.52099481,127.1471835,20190720,2019,7,20,5749
501,필봉마을굿축제,전라북도,임실군,4575039028.0,강진면,458000000000.0,전라북도 임실군 강진면 강운로 272,55937.0,35.53639442,127.1544452,20190815,2019,8,15,22890
502,사선문화제,전라북도,임실군,4575038026.0,관촌면,458000000000.0,전라북도 임실군 관촌면 사선2길 68-7,55909.0,35.6723571,127.27462450000002,20190920,2019,9,20,7631
503,임실N치즈축제,전라북도,임실군,4575034021.0,성수면,458000000000.0,전라북도 임실군 성수면 도인2길 50,55918.0,35.63310329,127.30125990000002,20191003,2019,10,3,9947
504,산타축제,전라북도,임실군,4575034021.0,성수면,458000000000.0,전라북도 임실군 성수면 도인2길 50,55918.0,35.63310329,127.30125990000002,20191221,2019,12,21,1522
505,동래읍성역사축제,부산광역시,동래구,2626010700.0,명륜동,263000000000.0,부산광역시 동래구 문화로 80 (명륜동),47746.0,35.21195234,129.090544,20201009,2020,10,9,1923
506,백양단풍축제,전라남도,장성군,4688040025.0,북하면,469000000000.0,전라남도 장성군 북하면 백양로 1239,57205.0,35.43972586,126.8828597,20201101,2020,11,1,8683
507,빈센트의 봄,전라남도,장성군,4688025024.0,장성읍,469000000000.0,전라남도 장성군 장성읍 역전로 87,57220.0,35.29995636,126.780147,20200411,2020,4,11,13606
508,코로나19로 인한 축제 미정,전라남도,진도군,4690025023.0,진도읍,469000000000.0,전라남도 진도군 진도읍 철마길 25,58915.0,34.48620924,126.2629813,20200101,2020,1,1,12691
509,금산인삼축제,충청남도,금산군,4471025021.0,금산읍,447000000000.0,충청남도 금산군 금산읍 인삼광장로 30,32739.0,36.1000256,127.5007304,20201009,2020,10,9,13280
510,비단고을산꽃축제,충청남도,금산군,4471034030.0,군북면,447000000000.0,충청남도 금산군 군북면 자진뱅이길 95,32717.0,36.19093401,127.5710874,20200418,2020,4,18,16516
511,금산천봄꽃축제,충청남도,금산군,4471025026.0,금산읍,447000000000.0,충청남도 금산군 금산읍 금산천길 28,32746.0,36.1020211,127.48431229999998,20200404,2020,4,4,22471
512,남일면홍도화축제,충청남도,금산군,4471035026.0,남일면,447000000000.0,충청남도 금산군 남일면 대홍로 632-8,32760.0,36.017110100000004,127.5180376,20200418,2020,4,18,29207
513,제20회 사상전통달집놀이,부산광역시,사상구,2653010100.0,삼락동,265000000000.0,부산광역시 사상구 낙동대로1310번길 19 (삼락동),46911.0,35.17701002,128.9776397,20200208,2020,2,8,18188
514,제12회 삼락벚꽃축제,부산광역시,사상구,2653010100.0,삼락동,265000000000.0,부산광역시 사상구 낙동대로1310번길 19 (삼락동),46911.0,35.17701002,128.9776397,20200328,2020,3,28,25088
515,제19회 사상강변축제,부산광역시,사상구,2653010100.0,삼락동,265000000000.0,부산광역시 사상구 낙동대로1310번길 19 (삼락동),46911.0,35.17701002,128.9776397,20200328,2020,3,28,10534
516,제19회 명지시장 전어축제,부산광역시,강서구,2644010400.0,명지동,264000000000.0,부산광역시 강서구 신포길 13-2 (명지동),46717.0,35.112969,128.9321171,20190820,2019,8,20,11719
517,평택호물빛축제,경기도,평택시,4122037030.0,현덕면,412000000000.0,경기도 평택시 현덕면 평택호2길 183,17972.0,36.9233294,126.9266764,20201010,2020,10,10,3665
518,대청호대덕뮤직패스티벌,대전광역시,대덕구,3023012500.0,미호동,302000000000.0,대전광역시 대덕구 대청로 607 (미호동),34316.0,36.47362538,127.4735679,20190406,2019,4,6,16713
519,동춘당문화제,대전광역시,대덕구,3023010700.0,송촌동,302000000000.0,대전광역시 대덕구 동춘당로 80,34402.0,36.36537889,127.4412933,20190419,2019,4,19,16435
520,천안흥타령춤축제,충청남도,천안시 동남구,4413111000.0,삼룡동,441000000000.0,충청남도 천안시 동남구 삼룡4길 118-9 (삼룡동),31072.0,36.78248616,127.1667805,20200923,2020,9,23,29618
521,공주 석장리 세계구석기축제,충청남도,공주시,4415012500.0,석장리동,442000000000.0,충청남도 공주시 금벽로 990 (석장리동),32591.0,36.44795221,127.1875895,20200612,2020,6,12,22875
522,백제문화제,충청남도,공주시,4415012000.0,신관동,442000000000.0,충청남도 공주시 금벽로 368 (신관동),32573.0,36.47021463,127.1274371,20200926,2020,9,26,26732
523,보령머드축제,충청남도,보령시,4418011000.0,신흑동,442000000000.0,충청남도 보령시 머드로 123 (신흑동),33489.0,36.3155199,126.5108563,20200717,2020,7,17,23304
524,무창포신비의바닷길축제,충청남도,보령시,4418025028.0,웅천읍,442000000000.0,충청남도 보령시 웅천읍 열린바다1길 35,33508.0,36.2424253,126.5350884,20200830,2020,8,30,10168
525,류방택 별 축제,충청남도,서산시,4421010100.0,읍내동,442000000000.0,충청남도 서산시 문화로 54 (읍내동),31970.0,36.7861429,126.4486172,20200627,2020,6,27,15299
526,서산해미읍성축제,충청남도,서산시,4421039021.0,해미면,442000000000.0,충청남도 서산시 해미면 남문2로 143,31960.0,36.71355717,126.5503842,20201009,2020,10,9,4009
527,서산국화축제,충청남도,서산시,4421040021.0,고북면,442000000000.0,충청남도 서산시 고북면 복남골길 31-1,32027.0,36.6693265,126.536271,20201030,2020,10,30,9856
528,강경젓갈축제,충청남도,논산시,4423025030.0,강경읍,442000000000.0,충청남도 논산시 강경읍 금백로 45,32930.0,36.15755616,127.0098062,20201016,2020,10,16,22887
529,2020계룡세계군문화엑스포,충청남도,계룡시,4425033023.0,신도안면,443000000000.0,충청남도 계룡시 신도안면 계룡대로 663,32800.0,36.30026666,127.2198246,20200918,2020,9,18,28977
530,왜목해돋이축제,충청남도,당진시,4427010600.0,수청동,443000000000.0,충청남도 당진시 시청1로 1 (수청동),31773.0,36.88973998,126.6459689,20201231,2020,12,31,23087
531,심훈상록문화제,충청남도,당진시,4427010600.0,수청동,443000000000.0,충청남도 당진시 시청1로 1,31773.0,36.889754,126.6459689,20200918,2020,9,18,10940
532,부여서동연꽃축제,충청남도,부여군,4476025028.0,부여읍,448000000000.0,충청남도 부여군 부여읍 궁남로 52,33165.0,36.27145891,126.9136908,20200711,2020,7,11,20896
533,백제문화제,충청남도,부여군,4476025032.0,부여읍,448000000000.0,충청남도 부여군 부여읍 백강로 148,33142.0,36.28714312,126.9068121,20200926,2020,9,26,28911
534,춘장대해수욕장 여름문화예술축제,충청남도,서천군,4477041028.0,서면,448000000000.0,충청남도 서천군 서면 춘장대길 20,33603.0,36.16334922,126.5243355,20200731,2020,7,31,20966
535,자연산 광어.도미 축제,충청남도,서천군,4477041022.0,서면,448000000000.0,충청남도 서천군 서면 서인로 56,33604.0,36.129364200000005,126.5036472,20200516,2020,5,16,5565
536,마량포 해넘이.해돋이 축제,충청남도,서천군,4477041022.0,서면,448000000000.0,충청남도 서천군 서면 서인로 56,33604.0,36.129364200000005,126.5036472,20201231,2020,12,31,2785
537,한산모시문화제,충청남도,서천군,4477034021.0,한산면,448000000000.0,충청남도 서천군 한산면 충절로 1089,33624.0,36.07994424,126.7987047,20200612,2020,6,12,25982
538,청양고추.구기자축제,충청남도,청양군,4479025024.0,청양읍,448000000000.0,충청남도 청양군 청양읍 은천동길 16-6,33303.0,36.44318403,126.7995863,20200904,2020,9,4,12077
539,홍성남당항새조개축제,충청남도,홍성군,4480037027.0,서부면,448000000000.0,충청남도 홍성군 서부면 남당항로213번길 25-62,32206.0,36.53503195,126.467178,20200118,2020,1,18,21912
540,홍성한우바비큐페스티벌,충청남도,홍성군,4480025021.0,홍성읍,448000000000.0,충청남도 홍성군 홍성읍 아문길 27,32228.0,36.6017196,126.6613896,20201030,2020,10,30,18519
541,예산 장터삼국축제,충청남도,예산군,4481025023.0,예산읍,448000000000.0,충청남도 예산군 예산읍 천변로 160,32438.0,36.67611933,126.8479256,20201016,2020,10,16,4650
542,태안국제모래조각 페스티벌,충청남도,태안군,4482535025.0,원북면,448000000000.0,충청남도 태안군 원북면 신두해변길 22-5,32108.0,36.83259279,126.184941,20200809,2020,8,9,24529
543,태안 세계툴립축제,충청남도,태안군,4482525321.0,안면읍,448000000000.0,충청남도 태안군 안면읍 꽃지해안로 400,32166.0,36.50112252,126.3367861,20200414,2020,4,14,16194
544,상주해돋이&물메기축제,경상남도,남해군,4884032022.0,상주면,488000000000.0,경상남도 남해군 상주면 상주로 10-1,52440.0,34.72221206,127.9874449,20201231,2020,12,31,24442
545,가천다랭이마을해맞이행사,경상남도,남해군,4884035023.0,남면,488000000000.0,경상남도 남해군 남면 남면로679번길 21,52436.0,34.7275136,127.8940684,20210101,2021,1,1,27780
546,독일마을 맥주축제,경상남도,남해군,4884033025.0,삼동면,488000000000.0,경상남도 남해군 삼동면 독일로 92,52446.0,34.80085956,128.03843329999998,20201008,2020,10,8,2837
547,2020년 이순신 순국제전,경상남도,남해군,4884037028.0,고현면,488000000000.0,경상남도 남해군 고현면 남해대로 3829,52404.0,34.91252233,127.8578081,20201031,2020,10,31,27714
548,남해1973축제,경상남도,남해군,4884038027.0,설천면,488000000000.0,경상남도 남해군 설천면 남해대로 4216,52400.0,34.94075316,127.872403,20200905,2020,9,5,11046
549,코로나로 미정(감악문화축제),경기도,양주시,4163032021.0,남면,416000000000.0,경기도 양주시 남면 감악산로244번길 169,11404.0,37.89321812,126.9745793,20190908,2019,9,8,28540
550,코로나로 미정(2020 양주 천만송이 천일홍 축제),경기도,양주시,4163010600.0,광사동,416000000000.0,경기도 양주시 광사로 131-66 (광사동),11494.0,37.785795,127.081833,20190921,2019,9,21,6592
551,사하예술제,부산광역시,사하구,2638010300.0,하단동,264000000000.0,부산광역시 사하구 낙동남로1233번길 25 (하단동),49300.0,35.110059,128.9446778,20201018,2020,10,18,14134
552,감천문화마을 골목축제,부산광역시,사하구,2638010800.0,감천동,264000000000.0,부산광역시 사하구 감내2로 203 (감천동),49368.0,35.09748815,129.010624,20190426,2019,4,26,8818
553,하단포구웅어축제,부산광역시,사하구,2638010300.0,하단동,264000000000.0,부산광역시 사하구 하신번영로 253-1 (하단동),49424.0,35.103745,128.9581946,20190524,2019,5,24,2013
554,다대포어항문화축제,부산광역시,사하구,2638010600.0,다대동,264000000000.0,부산광역시 사하구 다대동로8번길 40 (다대동),49522.0,35.05560102,128.9724274,20191115,2019,11,15,25802
555,금천하모니벚꽃축제 2019,서울특별시,금천구,1154510300.0,시흥동,115000000000.0,서울특별시 금천구 시흥대로73길 70 (시흥동),8611.0,37.45706511,126.8960352,20190405,2019,4,5,22360
556,정조대왕 능행차 공동재현,서울특별시,금천구,1154510300.0,시흥동,115000000000.0,서울특별시 금천구 은행나무로 45 (시흥동),8642.0,37.4510151,126.9075078,20191005,2019,10,5,2848
557,제12회 진안고원 수박축제,전라북도,진안군,4572033023.0,동향면,457000000000.0,전라북도 진안군 동향면 진성로 1687,55446.0,35.84147509,127.5747127,20200801,2020,8,1,6379
558,2020 진안홍삼축제,전라북도,진안군,4572025023.0,진안읍,457000000000.0,전라북도 진안군 진안읍 마이산로 160,55438.0,35.773251,127.4162556,20201009,2020,10,9,11342
559,2020 아라마린 워터페스티벌,경기도,김포시,4157025325.0,고촌읍,416000000000.0,경기도 김포시 고촌읍 아라육로270번길 74,10135.0,37.59765509,126.7869691,20200808,2020,8,8,13023
560,DMZ 울트라트레일러닝,경기도,김포시,4157034033.0,대곶면,416000000000.0,경기도 김포시 대곶면 대명항1로 110-36,10041.0,37.6406387,126.539261,20200901,2020,9,1,11034
561,2020 김포 국제무선자동차대회 개최,경기도,김포시,4157025021.0,통진읍,416000000000.0,경기도 김포시 통진읍 김포대로 1966,10014.0,37.68028573,126.6249423,20200917,2020,9,17,14017
562,김포 평화누리길 걷기행사,경기도,김포시,4157036026.0,하성면,416000000000.0,경기도 김포시 하성면 평화공원로 139,10004.0,37.74322967,126.5940602,20200501,2020,5,1,18178
563,2020 김포 도심축제,경기도,김포시,4157010400.0,장기동,416000000000.0,경기도 김포시 김포한강2로24번길 29 (장기동),10079.0,37.64350661,126.676558,20200919,2020,9,19,23543
564,김포통진두레놀이 가마솥밥짓기 경연대회,경기도,김포시,4157010300.0,운양동,416000000000.0,경기도 김포시 김포한강11로 162 (운양동),10077.0,37.6451001,126.6946864,20201001,2020,10,1,10479
565,월곶 저잣거리축제,경기도,김포시,4157035021.0,월곶면,416000000000.0,경기도 김포시 월곶면 애기봉로7번길 29,10024.0,37.71599422,126.5538862,20201017,2020,10,17,13825
566,2018 수원독서문화축제,경기도,수원시 팔달구,4111513000.0,신풍동,411000000000.0,경기도 수원시 팔달구 신풍로23번길 68(신풍동),16258.0,37.283861,127.010433,20180906,2018,9,6,15325
567,2019 수원독서문화축제,경기도,수원시 팔달구,4111513100.0,장안동,411000000000.0,경기도 수원시 팔달구 신풍로 74 (장안동),16252.0,37.287537,127.0135776,20191012,2019,10,12,2249
568,2019 수원연극축제,경기도,수원시 권선구,4111313100.0,서둔동,411000000000.0,경기도 수원시 권선구 서둔로 166 (서둔동),16614.0,37.2667769,126.9850191,20190524,2019,5,24,9664
569,제55회 수원화성문화제,경기도,수원시 팔달구,4111512300.0,남창동,411000000000.0,경기도 수원시 팔달구 행궁로 11 (남창동),16261.0,37.2809881,127.0152227,20181005,2018,10,5,3827
570,제56회 수원화성문화제,경기도,수원시 팔달구,4111512300.0,남창동,411000000000.0,경기도 수원시 팔달구 행궁로 11,16261.0,37.2809881,127.0152227,20191003,2019,10,3,22972
571,2019 수원등불축제,경기도,수원시 팔달구,4111512800.0,매향동,411000000000.0,경기도 수원시 팔달구 수원천로392번길 44-6 (매향동),16254.0,37.28754,127.018085,20191003,2019,10,3,23193
572,2017 음식 문화축제,경기도,수원시 팔달구,4111512300.0,남창동,411000000000.0,경기도 수원시 팔달구 정조로 825 (남창동),16258.0,37.281882,127.014393,20170922,2017,9,22,22797
573,2018 음식 문화축제,경기도,수원시 팔달구,4111512300.0,남창동,411000000000.0,경기도 수원시 팔달구 정조로 825 (남창동),16258.0,37.281882,127.014393,20181005,2018,10,5,22669
574,2019 음식 문화축제,경기도,수원시 팔달구,4111512300.0,남창동,411000000000.0,경기도 수원시 팔달구 정조로 825 (남창동),16258.0,37.281882,127.014393,20191003,2019,10,3,12987
575,보은대추축제,충청북도,보은군,4372025031.0,보은읍,437000000000.0,충청북도 보은군 보은읍 뱃들로 55-1,28937.0,36.48629611,127.723402,20201016,2020,10,16,11197
576,정서진 해넘이 축제,인천광역시,서구,2826011900.0,오류동,283000000000.0,인천광역시 서구 정서진1로 41 (오류동),22850.0,37.55843765,126.6074637,20201231,2020,12,31,6699
577,부산 차이나타운특구 문화축제,부산광역시,동구,2617010100.0,초량동,262000000000.0,부산광역시 동구 초량중로 36 (초량동),48818.0,35.11507608,129.0375502,20201016,2020,10,16,17543
578,영도구룡축제,부산광역시,영도구,2620012100.0,동삼동,262000000000.0,부산광역시 영도구 중리로 44-1 (동삼동),49115.0,35.0749124,129.0684034,20200101,2020,1,1,19148
579,동삼풍어제,부산광역시,영도구,2620012100.0,동삼동,262000000000.0,부산광역시 영도구 하리해안길 12 (동삼동),49125.0,35.06937472,129.08093970000002,20200101,2020,1,1,16669
580,발복기원제,부산광역시,영도구,2620012000.0,청학동,262000000000.0,부산광역시 영도구 벚꽃길 117,49087.0,35.081954100000004,129.0552017,20200611,2020,6,11,18761
581,제15회 수국꽃 문화축제,부산광역시,영도구,2620012100.0,동삼동,262000000000.0,부산광역시 영도구 전망로 119 (동삼동),49127.0,35.05597301,129.0897518,20200101,2020,1,1,4589
582,응봉산 해맞이축제,서울특별시,성동구,1120010800.0,응봉동,112000000000.0,서울특별시 성동구 독서당로60길 13-1,4742.0,37.548551,127.030821,20200101,2020,1,1,1074
583,감자옥수수 축제,충청북도,옥천군,4373033021.0,안내면,437000000000.0,충청북도 옥천군 안내면 현리길 91-10,29006.0,36.39260006,127.6597718,20200718,2020,7,18,9475
584,지용제,충청북도,옥천군,4373025024.0,옥천읍,437000000000.0,충청북도 옥천군 옥천읍 향수길 56,29030.0,36.31501588,127.5815719,20201015,2020,10,15,17453
585,음성품바축제,충청북도,음성군,4377025021.0,음성읍,438000000000.0,충청북도 음성군 음성읍 예술로 102,27692.0,36.93152313,127.6806296,20200826,2020,8,26,6311
586,설성문화제,충청북도,음성군,4377025021.0,음성읍,438000000000.0,충청북도 음성군 음성읍 수정로 38,27703.0,36.93427623,127.6906949,20201016,2020,10,16,13903
587,음성명작페스티벌,충청북도,음성군,4377025322.0,금왕읍,438000000000.0,충청북도 음성군 금왕읍 무극로 370,27627.0,36.99372794,127.604295,20200923,2020,9,23,8665
588,계양산국악제,인천광역시,계양구,2824510200.0,계산동,282000000000.0,인천광역시 계양구 주부토로 570 (계산동),21030.0,37.54504438,126.7289968,20200912,2020,9,12,21637
589,제32회 시민의 날 문화행사,경기도,오산시,4137010100.0,오산동,414000000000.0,경기도 오산시 경기동로 15 (오산동),18131.0,37.15685632,127.0726163,20200925,2020,9,25,8782
590,제10회 오산 독산성 문화제,경기도,오산시,4137011400.0,지곶동,414000000000.0,경기도 오산시 독산성로269번길 144 (지곶동),18102.0,37.183615,127.0197889,20201016,2020,10,16,22017
591,2020  제14회 종합예술제,경기도,오산시,4137010900.0,은계동,414000000000.0,경기도 오산시 현충로 100 (은계동),18131.0,37.16022346,127.077061,20201004,2020,10,4,13187
592,2020 오산 통기타 페스티벌,경기도,오산시,4137010100.0,오산동,414000000000.0,경기도 오산시 경기동로 15 (오산동),18131.0,37.15685632,127.0726163,20200925,2020,9,25,29589
593,정월대보름 달맞이 행사,대구광역시,동구,2714011500.0,서호동,271000000000.0,대구광역시 동구 안심로50길 25,41101.0,37.89638739,127.0532018,20200208,2020,2,8,16679
594,왕방산 국제MTB대회,경기도,동두천시,4125010300.0,생연동,413000000000.0,경기도 동두천시 어등로 45 (생연동),11320.0,37.90083977,127.0704987,20191020,2019,10,20,13751
595,2019 제4회 이담농악두드림대축제,경기도,동두천시,4125010300.0,생연동,413000000000.0,경기도 동두천시 중앙로 268 (생연동),11329.0,37.90543939,127.0546796,20190615,2019,6,15,4815
596,제4회 동두천 국제 트레일러닝 대회,경기도,동두천시,4125010300.0,생연동,413000000000.0,경기도 동두천시 어등로 45 (생연동),11320.0,37.90083977,127.0704987,20190420,2019,4,20,19984
597,상패남산축제,경기도,동두천시,4125011200.0,상패동,413000000000.0,경기도 동두천시 어수로 8 (상패동),11340.0,37.90537169,127.0442776,20180908,2018,9,8,10151
598,천사마라톤대회,경기도,동두천시,4125010300.0,생연동,413000000000.0,경기도 동두천시 어등로 45 (생연동),11320.0,37.90083977,127.0704987,20181003,2018,10,3,24948
599,동두천 청소년 별자리과학 축제,경기도,동두천시,4125010300.0,생연동,413000000000.0,경기도 동두천시 어등로 45 (생연동),11320.0,37.90083977,127.0704987,20181013,2018,10,13,28001
600,동두천시 자원봉사 축제,경기도,동두천시,4125010200.0,지행동,413000000000.0,경기도 동두천시 중앙로 125 (지행동),11347.0,37.89275541,127.0517461,20181020,2018,10,20,28970
601,DDC할로윈클럽데이,경기도,동두천시,4125010600.0,보산동,413000000000.0,경기도 동두천시 상패로216번길 42 (보산동),11324.0,37.91584622,127.0565068,20181027,2018,10,27,14749
602,2020 대한민국 국향대전,전라남도,함평군,4686025023.0,함평읍,469000000000.0,전라남도 함평군 함평읍 함장로 1160,57143.0,35.05618964,126.5199487,20201016,2020,10,16,11710
603,제13회 마포나루 새우젓축제,서울특별시,마포구,1144012500.0,성산동,114000000000.0,서울특별시 마포구 월드컵로 243-60 (성산동),3901.0,37.56352625,126.8984363,20201016,2020,10,16,15502
604,제11회서면우리문화축제,부산광역시,부산진구,2623010500.0,범전동,262000000000.0,부산광역시 부산진구 시민공원로 73 (범전동),47197.0,35.16545561,129.0558558,20201015,2020,10,15,7005
605,제10회 부산진구 북페스티벌,부산광역시,부산진구,2623010500.0,범전동,262000000000.0,부산광역시 부산진구 시민공원로 73 (범전동),47197.0,35.16545561,129.0558558,20200919,2020,9,19,24432
606,서면메디컬스트리트 축제,부산광역시,부산진구,2623010300.0,부전동,262000000000.0,부산광역시 부산진구 가야대로 777,47257.0,35.1579588,129.0566547,20201023,2020,10,23,12370
607,전포카페거리축제,부산광역시,부산진구,2623010200.0,전포동,262000000000.0,부산광역시 부산진구 동천로 92 (전포동),47293.0,35.1570356,129.0630291,20201009,2020,10,9,5721
608,해맞이축제,서울특별시,강서구,1150011000.0,개화동,115000000000.0,서울특별시 강서구 금낭화로17길 213 (개화동),7504.0,37.58138626,126.8054465,20200101,2020,1,1,11836
609,개화산 봄꽃축제,서울특별시,강서구,1150010900.0,방화동,115000000000.0,서울특별시 강서구 금낭화로 176 (방화동),7508.0,37.58093172,126.8141197,20200418,2020,4,18,2118
610,우장산 신록축제,서울특별시,강서구,1150010600.0,내발산동,115000000000.0,서울특별시 강서구 우장산로 66 (내발산동),7684.0,37.55343651,126.8436485,20200523,2020,5,23,23735
611,허준축제,서울특별시,강서구,1150010400.0,가양동,115000000000.0,서울특별시 강서구 허준로5길 42 (가양동),7525.0,37.56759867,126.8537291,20201009,2020,10,9,3495
612,섬강축제,강원도,원주시,4213033021.0,지정면,421000000000.0,강원도 원주시 지정면 소금산길 26,26359.0,37.36489188,127.8325403,20201001,2020,10,1,4833
613,원주 용수골꽃양귀비축제,강원도,원주시,4213038022.0,판부면,421000000000.0,강원도 원주시 판부면 용수골길 326,26402.0,37.2839426,127.9404457,20200523,2020,5,23,28704
614,원주 다이내믹댄싱카니발,강원도,원주시,4213010600.0,명륜동,421000000000.0,강원도 원주시 단구로 170 (명륜동),26447.0,37.336428000000005,127.9462616,20200908,2020,9,8,2861
615,원주 한지문화제,강원도,원주시,4213011500.0,무실동,421000000000.0,강원도 원주시 한지공원길 151 (무실동),26478.0,37.33437725,127.9353773,20200903,2020,9,3,7262
616,울산고래축제,울산광역시,남구,3114011900.0,매암동,311000000000.0,울산광역시 남구 장생포고래로288번길 20 (매암동),44780.0,35.50439928,129.387293,20200619,2020,6,19,6059
617,부안마실축제,전라북도,부안군,4580025022.0,부안읍,458000000000.0,전라북도 부안군 부안읍 매창로 89,56312.0,35.71882124,126.7286953,20200918,2020,9,18,16793
618,곰소젓갈발효축제,전라북도,부안군,4580037024.0,진서면,458000000000.0,전라북도 부안군 진서면 곰소7길 16,56346.0,35.58746134,126.6126718,20200925,2020,9,25,18655
619,K-POP광장 야외시네마,서울특별시,강남구,1168010500.0,삼성동,117000000000.0,서울특별시 강남구 영동대로 513 (삼성동),6164.0,37.51182328,127.0591597,20190426,2019,4,26,1717
620,K-POP 뮤직페스티벌,서울특별시,강남구,1168010500.0,삼성동,117000000000.0,서울특별시 강남구 영동대로 513 (삼성동),6164.0,37.51182328,127.0591597,20190530,2019,5,30,19614
